Campaign_ID,Campaign_Name,Channel,Target_Segment,Impressions,Clicks,Conversions,Deposits,Revenue_USD,Start_Date,End_Date
C003,Lucky Draw,Email,Churned Users,44025,4925,4925,4925,3861.46,2025-06-14,2025-06-23
C009,Weekend Frenzy,Affiliate,Casual Bettors,10377,341,341,341,49630.71,2025-06-28,2025-07-06
C010,High Roller Heaven,Affiliate,Churned Users,4772,4772,3137,1903,15996.72,2025-06-09,2025-06-16
C013,Midweek Madness,Affiliate,New Users,7539,6902,1309,1309,4029.89,2025-06-15,2025-06-25
C013,Weekend Frenzy,Affiliate,Returning Users,47233,6263,1304,486,7326.99,2025-06-06,2025-06-19
C005,Early Bird Bonus,Affiliate,Churned Users,44261,1274,1274,1274,18623.17,2025-06-21,2025-06-28
C007,Mega Multiplier,Social Media,Churned Users,40149,2832,2832,1576,42376.56,2025-06-27,2025-07-05
C017,Lucky Draw,SMS,New Users,16005,7965,7521,5426,25724.2,2025-06-08,2025-06-17
C015,Welcome Bonus,Affiliate,Returning Users,14118,8979,7285,1992,4420.78,2025-06-12,2025-06-25
C005,Lucky Draw,SMS,Returning Users,5324,5324,5324,2356,17013.45,2025-06-03,2025-06-16
C007,Deposit Doubler,Email,Returning Users,14578,2384,560,560,21753.86,2025-06-20,2025-06-29
C002,Loyalty Bonus,Social Media,Casual Bettors,36018,5385,5385,4219,10186.72,2025-06-26,2025-07-10
C018,High Roller Heaven,Affiliate,High Rollers,39815,632,632,632,6351.46,2025-06-07,2025-06-20
C010,Goal Galore,Social Media,High Rollers,49697,1468,1468,163,28015.87,2025-06-06,2025-06-14
C001,Weekend Frenzy,Push Notification,Casual Bettors,5223,5223,5002,5002,38403.6,2025-06-09,2025-06-18
C014,Lucky Draw,SMS,Returning Users,37267,6718,6718,2858,16497.84,2025-06-28,2025-07-07
C019,Cashback Carnival,Affiliate,New Users,13755,6144,1255,1255,1779.28,2025-06-24,2025-07-03
C016,VIP Reload,SMS,Casual Bettors,23386,5049,5049,4411,40945.01,2025-06-14,2025-06-25
C019,Flash Bet Boost,SMS,Casual Bettors,20887,4789,1826,1826,34906.31,2025-06-29,2025-07-06
C006,Welcome Bonus,Push Notification,Churned Users,45602,9312,4499,670,32266.74,2025-06-23,2025-07-03
C012,VIP Reload,SMS,Casual Bettors,9297,7931,1303,1303,24144.44,2025-06-05,2025-06-13
C003,Weekend Frenzy,Email,Returning Users,27083,1891,1891,1891,20261.43,2025-06-09,2025-06-21
C007,Deposit Doubler,SMS,Casual Bettors,37966,4841,4022,538,28432.35,2025-06-21,2025-07-03
C003,Instant Win Promo,Push Notification,High Rollers,34514,6122,6122,4599,5335.91,2025-06-07,2025-06-14
C017,Spin & Win,Push Notification,High Rollers,4949,4574,4574,4574,34605.21,2025-06-19,2025-06-29
C015,VIP Reload,Affiliate,Casual Bettors,33782,8473,6980,5230,7168.37,2025-06-08,2025-06-22
C019,VIP Reload,Email,New Users,23317,7324,4708,4708,24923.11,2025-06-19,2025-06-30
C019,Mega Multiplier,SMS,Churned Users,29801,1551,1551,1551,26643.81,2025-06-14,2025-06-26
C011,Bet & Chill,Push Notification,Casual Bettors,13464,242,242,242,8040.13,2025-06-06,2025-06-19
C020,Instant Win Promo,Push Notification,Returning Users,14406,4629,3513,3513,9083.28,2025-06-15,2025-06-26
C002,Instant Win Promo,SMS,New Users,36070,275,275,275,3406.59,2025-06-19,2025-06-29
C007,Early Bird Bonus,SMS,Returning Users,44120,6030,981,981,43925.52,2025-06-14,2025-06-22
C019,Spin & Win,Affiliate,Returning Users,27776,5220,1292,1292,18797.14,2025-06-19,2025-07-02
C007,High Roller Heaven,Affiliate,Churned Users,43466,5939,5939,1427,39137.89,2025-06-03,2025-06-16
C010,High Roller Heaven,Email,Churned Users,26903,1071,1071,1071,2001.29,2025-06-13,2025-06-23
C012,Lucky Draw,Affiliate,High Rollers,14275,2783,993,890,17408.0,2025-06-28,2025-07-05
C018,Comeback Offer,Affiliate,Returning Users,21839,6857,3948,3948,6096.28,2025-06-12,2025-06-22
C006,Midweek Madness,Social Media,Casual Bettors,32306,8074,6798,4777,3560.47,2025-06-15,2025-06-23
C020,Comeback Offer,SMS,Returning Users,19736,6000,3248,3248,30888.27,2025-06-11,2025-06-19
C008,Big Match Bonus,Affiliate,High Rollers,33820,821,821,784,25900.61,2025-06-26,2025-07-07
C005,Refer & Earn,Social Media,Returning Users,26664,7150,3969,1850,22226.13,2025-06-24,2025-07-01
C003,Big Match Bonus,Social Media,Churned Users,21005,5801,5801,5801,9623.6,2025-06-04,2025-06-12
C002,Mega Multiplier,Affiliate,High Rollers,11834,1959,1959,1959,9194.88,2025-06-04,2025-06-16
C006,Instant Win Promo,Push Notification,New Users,5913,1343,748,414,28068.81,2025-06-06,2025-06-17
C007,Goal Galore,Affiliate,Returning Users,23874,5907,4519,4519,1515.05,2025-06-19,2025-06-29
C008,High Roller Heaven,Affiliate,Returning Users,22330,379,379,379,41009.27,2025-06-13,2025-06-20
C004,Late Night Thrill,SMS,Churned Users,42858,4924,4144,119,49545.97,2025-06-16,2025-06-29
C012,Midweek Madness,Push Notification,New Users,19947,9264,3226,1096,40851.7,2025-06-09,2025-06-16
C012,Midweek Madness,Email,Returning Users,39851,5450,2337,1062,13276.36,2025-06-11,2025-06-23
C017,Welcome Bonus,Affiliate,Returning Users,22966,1904,1904,1904,16936.86,2025-06-17,2025-06-26
C019,Spin & Win,Affiliate,New Users,42117,3307,3307,3307,18611.31,2025-06-30,2025-07-11
C009,Refer & Earn,SMS,Churned Users,15592,2796,2562,862,25289.98,2025-06-27,2025-07-09
C012,Cashback Carnival,Email,Casual Bettors,6472,3545,3545,2262,11585.42,2025-06-15,2025-06-28
C017,Welcome Bonus,Social Media,New Users,8879,1446,878,878,12766.0,2025-06-19,2025-06-30
C010,Lucky Draw,Push Notification,Churned Users,3197,1419,1419,1419,27657.83,2025-06-09,2025-06-22
C019,Comeback Offer,Email,Returning Users,40440,2758,2758,593,25112.01,2025-06-22,2025-07-04
C011,Early Bird Bonus,Affiliate,New Users,2311,2311,2311,2311,391.37,2025-06-20,2025-07-03
C020,Instant Win Promo,Social Media,Churned Users,1948,184,184,184,21097.55,2025-06-06,2025-06-20
C013,VIP Reload,SMS,Returning Users,19124,2799,2799,2799,19476.46,2025-06-07,2025-06-16
C004,Loyalty Bonus,Affiliate,High Rollers,11343,7100,2647,2647,42903.12,2025-06-29,2025-07-12
C015,Midweek Madness,SMS,Churned Users,48213,8721,7342,4343,36003.38,2025-06-26,2025-07-06
C012,Lucky Draw,Push Notification,Churned Users,33654,6775,1303,1303,28214.08,2025-06-06,2025-06-13
C010,Big Match Bonus,SMS,Churned Users,27324,9464,7600,1182,28973.28,2025-06-08,2025-06-21
C007,Cashback Carnival,Email,Returning Users,41718,6915,4375,4255,43841.43,2025-06-10,2025-06-21
C002,Bet & Chill,Email,Casual Bettors,4993,4993,4703,2228,38117.84,2025-06-26,2025-07-06
C007,High Roller Heaven,Push Notification,Casual Bettors,16924,4967,4967,3083,48307.64,2025-06-06,2025-06-20
C008,Lucky Draw,Push Notification,High Rollers,38246,7179,3911,3911,24872.9,2025-06-02,2025-06-14
C019,Instant Win Promo,Push Notification,New Users,25041,6941,5132,3634,42844.59,2025-06-16,2025-06-24
C006,Deposit Doubler,Email,High Rollers,41918,5379,5379,5379,12863.95,2025-06-04,2025-06-17
C008,Comeback Offer,Affiliate,New Users,10888,7570,2370,2370,44396.27,2025-06-26,2025-07-09
C020,Late Night Thrill,Email,New Users,2643,2643,2643,2643,43861.28,2025-06-07,2025-06-17
C004,Deposit Doubler,SMS,High Rollers,6414,6414,825,825,38565.55,2025-06-28,2025-07-10
C020,Goal Galore,Push Notification,High Rollers,32853,4236,809,809,49544.12,2025-06-02,2025-06-10
C009,Bet & Chill,Social Media,Churned Users,39012,2560,917,917,45218.91,2025-06-03,2025-06-10
C005,VIP Reload,Email,Returning Users,18614,5038,5038,5038,13851.37,2025-06-01,2025-06-13
C006,Weekend Frenzy,Social Media,Casual Bettors,13004,5552,5552,5427,26578.9,2025-06-07,2025-06-20
C019,Cashback Carnival,Affiliate,New Users,17708,1929,1929,1929,30630.92,2025-06-23,2025-07-01
C012,Midweek Madness,Email,New Users,31048,1133,1133,1133,14893.25,2025-06-09,2025-06-18
C005,Weekend Frenzy,Affiliate,Churned Users,48451,807,807,807,26329.67,2025-06-08,2025-06-17
C005,Mega Multiplier,Affiliate,Casual Bettors,19183,1999,1176,1176,29789.66,2025-06-26,2025-07-08
C018,Goal Galore,Email,Returning Users,6141,6141,6141,81,39377.3,2025-06-15,2025-06-23
C006,Refer & Earn,Email,Churned Users,18003,4041,3068,3068,19134.58,2025-06-12,2025-06-23
C009,Spin & Win,Affiliate,Returning Users,15112,2436,2436,2436,10617.52,2025-06-21,2025-06-28
C011,Lucky Draw,Push Notification,New Users,10321,258,258,258,9988.96,2025-06-23,2025-07-07
C014,Cashback Carnival,Email,Casual Bettors,27042,9038,2039,1724,28218.3,2025-06-10,2025-06-20
C002,Early Bird Bonus,Affiliate,New Users,18772,7528,3787,589,35614.93,2025-06-06,2025-06-18
C014,Deposit Doubler,SMS,Churned Users,9651,2472,2472,2472,17636.32,2025-06-11,2025-06-24
C019,Midweek Madness,Social Media,Returning Users,20178,6663,3858,90,32034.27,2025-06-22,2025-07-02
C010,VIP Reload,SMS,Returning Users,30495,2677,1507,1507,30426.23,2025-06-18,2025-06-25
C005,Cashback Carnival,Email,New Users,18001,4040,2541,2541,11108.36,2025-06-28,2025-07-07
C004,VIP Reload,Email,Churned Users,1996,1996,1996,1996,43181.59,2025-06-04,2025-06-17
C007,Comeback Offer,Email,Casual Bettors,42405,5493,2203,2203,304.19,2025-06-23,2025-07-05
C013,Loyalty Bonus,Email,High Rollers,38227,9077,590,590,37526.04,2025-06-12,2025-06-26
C010,High Roller Heaven,SMS,Churned Users,47517,5691,5691,2210,26273.93,2025-06-03,2025-06-12
C010,Goal Galore,Push Notification,Casual Bettors,49494,7070,5994,5094,10943.11,2025-06-27,2025-07-10
C004,Welcome Bonus,Affiliate,Casual Bettors,10418,8699,4786,4786,5921.23,2025-06-02,2025-06-12
C016,VIP Reload,Affiliate,Returning Users,41004,4273,4273,4273,11774.82,2025-06-26,2025-07-10
C015,Goal Galore,Affiliate,High Rollers,34430,2741,975,975,3453.37,2025-06-15,2025-06-27
C011,Cashback Carnival,Social Media,High Rollers,9685,9232,809,809,34453.98,2025-06-12,2025-06-26
C019,Spin & Win,Email,High Rollers,1179,1179,1179,1179,3425.75,2025-06-17,2025-06-24
C003,Mega Multiplier,SMS,New Users,31290,3696,3171,360,1533.52,2025-06-09,2025-06-16
C015,VIP Reload,SMS,Returning Users,3183,3183,3183,3183,16190.01,2025-06-26,2025-07-10
C016,Loyalty Bonus,SMS,Churned Users,46132,3090,1007,1007,35449.37,2025-06-30,2025-07-10
C014,Big Match Bonus,Push Notification,New Users,9877,1710,1710,1710,41722.74,2025-06-14,2025-06-28
C005,Lucky Draw,Email,New Users,6772,6772,3641,3641,11581.1,2025-06-02,2025-06-13
C017,Flash Bet Boost,Affiliate,High Rollers,3071,3071,3071,1178,31855.14,2025-06-23,2025-07-01
C018,Mega Multiplier,Affiliate,High Rollers,40338,7501,4687,2117,18776.12,2025-06-05,2025-06-19
C019,Comeback Offer,Email,Casual Bettors,34204,3340,3340,1810,1228.31,2025-06-15,2025-06-27
C001,Instant Win Promo,Affiliate,Casual Bettors,37042,9173,4457,4457,34804.78,2025-06-10,2025-06-20
C009,Welcome Bonus,Affiliate,Returning Users,33863,5839,2620,2620,9035.48,2025-06-25,2025-07-08
C014,High Roller Heaven,Email,Returning Users,28611,6099,4809,4809,42733.38,2025-06-27,2025-07-11
C020,Midweek Madness,SMS,Churned Users,28291,9431,384,384,481.24,2025-06-20,2025-06-27
C020,Loyalty Bonus,Social Media,New Users,33658,5188,2179,2179,36022.62,2025-06-12,2025-06-25
C011,Refer & Earn,Email,High Rollers,16852,2426,2426,1066,20797.32,2025-06-15,2025-06-27
C002,Lucky Draw,Affiliate,High Rollers,46774,4374,4374,4374,204.85,2025-06-22,2025-07-04
C020,Goal Galore,Affiliate,Returning Users,19077,8861,3629,3629,49615.52,2025-06-28,2025-07-11
C005,Instant Win Promo,Social Media,Casual Bettors,28834,6246,5773,4210,22591.79,2025-06-08,2025-06-18
C015,Spin & Win,Social Media,Churned Users,40611,5233,5233,2226,45431.54,2025-06-10,2025-06-22
C012,Lucky Draw,Social Media,New Users,14430,7114,5465,736,31076.35,2025-06-18,2025-06-30
C014,Spin & Win,Email,Returning Users,26398,8709,2760,1543,15539.99,2025-06-08,2025-06-17
C011,Instant Win Promo,SMS,Casual Bettors,46974,2419,2419,2419,39429.21,2025-06-21,2025-07-03
C009,Weekend Frenzy,Social Media,Casual Bettors,19871,2251,1890,1890,44472.87,2025-06-10,2025-06-17
C020,Late Night Thrill,Push Notification,New Users,18011,8522,3251,3251,1999.47,2025-06-24,2025-07-07
C008,Spin & Win,SMS,New Users,5574,2983,455,455,10862.67,2025-06-15,2025-06-26
C012,Cashback Carnival,Social Media,Returning Users,33699,2837,1397,751,29423.74,2025-06-05,2025-06-13
C003,Early Bird Bonus,Affiliate,New Users,10177,6166,4271,3753,28344.75,2025-06-04,2025-06-15
C015,High Roller Heaven,Email,High Rollers,22901,3819,3819,1171,42145.18,2025-06-06,2025-06-20
C008,Flash Bet Boost,Affiliate,Casual Bettors,10889,2382,2382,2382,16625.16,2025-06-11,2025-06-24
C007,Goal Galore,Affiliate,Casual Bettors,40210,5990,3795,3795,3084.82,2025-06-23,2025-07-07
C017,Lucky Draw,Email,High Rollers,6928,6928,2791,2791,22912.53,2025-06-04,2025-06-18
C012,Loyalty Bonus,SMS,Churned Users,13644,5159,3726,3726,37408.01,2025-06-25,2025-07-03
C020,Bet & Chill,Affiliate,Churned Users,22924,3609,2843,2843,26699.22,2025-06-21,2025-06-29
C018,Bet & Chill,SMS,New Users,16507,1500,1500,1500,23961.66,2025-06-25,2025-07-02
C018,Weekend Frenzy,Email,Returning Users,31325,138,138,138,2480.41,2025-06-22,2025-07-06
C015,Bet & Chill,Social Media,Churned Users,17489,1508,1508,1508,15431.32,2025-06-14,2025-06-27
C003,Goal Galore,Affiliate,Returning Users,13229,7902,4815,2123,42097.23,2025-06-13,2025-06-23
C019,Comeback Offer,Affiliate,Returning Users,47287,2399,2399,2010,19609.59,2025-06-14,2025-06-22
C015,Goal Galore,Email,Churned Users,9999,3127,2787,2787,11824.67,2025-06-05,2025-06-12
C016,Early Bird Bonus,Email,Returning Users,4313,4313,4313,2562,32995.12,2025-06-19,2025-07-01
C017,Late Night Thrill,Social Media,New Users,21097,9665,4722,2354,16300.71,2025-06-02,2025-06-16
C001,Welcome Bonus,Email,High Rollers,6984,4814,4814,3907,20199.94,2025-06-27,2025-07-04
C011,Bet & Chill,Push Notification,High Rollers,3826,1740,1740,1740,406.51,2025-06-23,2025-07-07
C006,Big Match Bonus,Push Notification,New Users,34441,136,136,136,15624.26,2025-06-01,2025-06-11
C009,Spin & Win,Email,New Users,17381,9499,7711,7276,43922.92,2025-06-14,2025-06-24
C020,Flash Bet Boost,Social Media,Casual Bettors,17423,605,605,605,24227.56,2025-06-05,2025-06-15
C016,Refer & Earn,Push Notification,High Rollers,40565,9456,7713,1564,46905.17,2025-06-01,2025-06-10
C006,Late Night Thrill,Affiliate,New Users,15988,6344,6344,2052,31005.44,2025-06-28,2025-07-06
C012,Deposit Doubler,Social Media,Churned Users,30481,4377,4377,435,35752.04,2025-06-11,2025-06-24
C019,Deposit Doubler,Email,Returning Users,29428,9565,4984,1614,17512.56,2025-06-01,2025-06-09
C013,Goal Galore,Push Notification,New Users,40431,978,978,978,34661.3,2025-06-01,2025-06-13
C013,Deposit Doubler,Social Media,Churned Users,14281,9585,413,413,24941.15,2025-06-06,2025-06-16
C004,Flash Bet Boost,Affiliate,Casual Bettors,33589,2267,2267,2267,2583.74,2025-06-18,2025-06-29
C009,Lucky Draw,Email,High Rollers,35800,9545,7288,7075,18172.96,2025-06-26,2025-07-05
C014,VIP Reload,SMS,Churned Users,46277,7588,7588,1660,22630.89,2025-06-26,2025-07-08
C014,Comeback Offer,Push Notification,Returning Users,38658,577,577,577,11668.49,2025-06-08,2025-06-21
C017,Comeback Offer,Affiliate,Churned Users,42534,367,367,367,7954.63,2025-06-13,2025-06-21
C005,Spin & Win,Social Media,Casual Bettors,26659,3283,3283,2417,23061.46,2025-06-22,2025-07-05
C019,Weekend Frenzy,Push Notification,Returning Users,23695,4908,4198,4198,40824.9,2025-06-11,2025-06-25
C002,VIP Reload,Push Notification,High Rollers,47164,2305,2305,2305,42780.31,2025-06-20,2025-06-30
C013,Loyalty Bonus,Email,Returning Users,6070,4630,4630,4630,24820.1,2025-06-28,2025-07-10
C011,Loyalty Bonus,Affiliate,Churned Users,22498,3100,3100,3100,1321.22,2025-06-04,2025-06-14
C002,Instant Win Promo,Push Notification,New Users,15639,2400,2400,2400,16555.7,2025-06-18,2025-06-29
C001,Flash Bet Boost,Push Notification,New Users,26999,3549,1770,1770,47905.79,2025-06-01,2025-06-15
C003,Early Bird Bonus,Affiliate,Returning Users,49764,627,627,290,25042.8,2025-06-25,2025-07-03
C012,Spin & Win,Social Media,Returning Users,31045,705,705,626,17666.35,2025-06-30,2025-07-07
C007,High Roller Heaven,Email,Casual Bettors,18351,701,701,701,32395.86,2025-06-29,2025-07-08
C001,Big Match Bonus,Push Notification,Churned Users,46769,2628,2628,2628,14765.31,2025-06-18,2025-06-27
C009,Instant Win Promo,Affiliate,Returning Users,4701,4683,4683,4683,31204.58,2025-06-08,2025-06-18
C018,Bet & Chill,SMS,New Users,47802,1906,1906,1749,29636.56,2025-06-21,2025-07-03
C020,Lucky Draw,Social Media,High Rollers,36707,9865,7582,5907,42980.23,2025-06-26,2025-07-05
C006,Refer & Earn,Email,Churned Users,33778,9396,4215,4215,32427.48,2025-06-08,2025-06-21
C009,High Roller Heaven,SMS,Casual Bettors,15815,1174,1174,1174,9928.17,2025-06-13,2025-06-21
C008,Lucky Draw,Social Media,Churned Users,9139,325,325,325,16700.72,2025-06-15,2025-06-24
C018,Mega Multiplier,Push Notification,New Users,32500,7164,5832,1729,16846.55,2025-06-07,2025-06-17
C015,Loyalty Bonus,Email,Churned Users,10621,9926,4733,1340,48541.77,2025-06-08,2025-06-21
C001,Bet & Chill,Social Media,Casual Bettors,28059,5321,5321,4422,22955.28,2025-06-01,2025-06-15
C014,Mega Multiplier,Social Media,Casual Bettors,45718,2222,2222,2222,14415.95,2025-06-06,2025-06-13
C018,Mega Multiplier,Social Media,High Rollers,17629,5169,3040,3040,38700.01,2025-06-02,2025-06-14
C019,Midweek Madness,Social Media,Churned Users,47577,5783,1979,1979,19239.49,2025-06-15,2025-06-28
C019,Big Match Bonus,SMS,High Rollers,3610,3610,566,566,21560.21,2025-06-05,2025-06-15
C010,Instant Win Promo,Email,Returning Users,14111,3460,3460,3460,29127.99,2025-06-17,2025-07-01
C020,Comeback Offer,Push Notification,High Rollers,11092,3262,3262,3262,18333.06,2025-06-28,2025-07-09
C006,Bet & Chill,Email,Returning Users,48388,7548,6818,4373,43384.67,2025-06-09,2025-06-22
C017,Spin & Win,SMS,Returning Users,44299,1527,1527,1527,24675.5,2025-06-25,2025-07-05
C014,Goal Galore,Email,Returning Users,24876,8967,2510,219,17442.48,2025-06-02,2025-06-13
C013,Deposit Doubler,SMS,New Users,10496,3310,3310,3310,2520.17,2025-06-18,2025-06-26
C008,Lucky Draw,SMS,Casual Bettors,35883,2069,2069,2069,30363.23,2025-06-09,2025-06-19
C010,Lucky Draw,SMS,Returning Users,6875,395,395,228,32872.54,2025-06-02,2025-06-13
C009,High Roller Heaven,SMS,Churned Users,14945,7856,5475,5240,36334.61,2025-06-27,2025-07-11
C005,Spin & Win,Social Media,New Users,10944,4950,4950,3054,9197.68,2025-06-12,2025-06-21
C004,Loyalty Bonus,Email,Returning Users,44148,979,979,979,21070.56,2025-06-28,2025-07-05
C006,Weekend Frenzy,Affiliate,Returning Users,49450,1057,1057,709,35022.14,2025-06-26,2025-07-09
C006,Big Match Bonus,SMS,Casual Bettors,33712,394,394,394,20831.23,2025-06-01,2025-06-10
C013,Loyalty Bonus,SMS,New Users,12053,4252,3797,3797,37473.69,2025-06-28,2025-07-10
C004,Refer & Earn,Email,New Users,39487,5997,3902,1402,24006.76,2025-06-28,2025-07-10
C008,Loyalty Bonus,Social Media,High Rollers,14155,7868,6913,5982,20813.04,2025-06-10,2025-06-21
C005,VIP Reload,Push Notification,Churned Users,31946,7967,4482,4482,14264.6,2025-06-04,2025-06-11
C002,Loyalty Bonus,SMS,Casual Bettors,17323,5738,411,411,22570.28,2025-06-05,2025-06-19
C009,VIP Reload,Social Media,High Rollers,34481,7286,6776,5231,25164.68,2025-06-17,2025-06-25
C011,Welcome Bonus,Social Media,High Rollers,6286,6286,1921,1921,10561.03,2025-06-18,2025-07-01
C020,Big Match Bonus,Affiliate,Churned Users,8792,7698,7121,5563,12108.45,2025-06-08,2025-06-19
C020,Goal Galore,SMS,Casual Bettors,11569,9660,4199,677,47842.92,2025-06-23,2025-07-03
C011,Goal Galore,Social Media,Churned Users,4867,4867,4867,4867,6048.06,2025-06-20,2025-07-03
C007,Goal Galore,Affiliate,Casual Bettors,11597,6849,2453,2453,39176.16,2025-06-13,2025-06-21
C014,Cashback Carnival,Social Media,Returning Users,26856,230,230,230,7372.67,2025-06-18,2025-06-27
C006,Midweek Madness,Affiliate,New Users,46566,4587,4587,4587,38339.83,2025-06-08,2025-06-20
C004,Big Match Bonus,Affiliate,Returning Users,45503,8809,6785,3499,6669.25,2025-06-15,2025-06-25
C006,Deposit Doubler,Affiliate,Returning Users,30644,8106,1468,1468,49202.83,2025-06-24,2025-07-06
C003,Flash Bet Boost,Social Media,Returning Users,47505,1962,1663,1663,49952.43,2025-06-22,2025-07-04
